Site,"Alvarado Creek","Alvarado Creek","Alvarado Creek"
"05-09-2025 08:19:00",33.5,77.5,18.93
"05-09-2025 08:29:00",35.8,77.7,18.87
"05-09-2025 08:39:00",32.8,76.5,18.84
"05-09-2025 08:49:00",33.8,77.9,18.81
"05-09-2025 08:59:00",34.3,76.5,18.77
"05-09-2025 09:09:00",34.4,76.1,18.75
"05-09-2025 09:19:00",35.1,77.4,18.75
"05-09-2025 09:29:00",32.6,77.8,18.75
"05-09-2025 09:39:00",33.1,75.7,18.75
"05-09-2025 09:49:00",34.8,76.2,18.77
"05-09-2025 09:59:00",33.3,76.2,18.79
"05-09-2025 10:09:00",33.5,76.2,18.81
"05-09-2025 10:19:00",32.8,75.7,18.82
"05-09-2025 10:29:00",33.6,76.2,18.85
"05-09-2025 10:39:00",33.2,75.5,18.86
"05-09-2025 10:49:00",32.7,75.4,18.88
"05-09-2025 10:59:00",33.4,73.8,18.92
"05-09-2025 11:09:00",32.4,74.7,18.96
"05-09-2025 11:19:00",31.9,74.1,19.02
"05-09-2025 11:29:00",34.4,74.5,19.08
"05-09-2025 11:39:00",33.7,74.1,19.14
"05-09-2025 11:49:00",33.4,73.7,19.20
"05-09-2025 11:59:00",33.0,74.4,19.26
"05-09-2025 12:09:00",30.6,72.7,19.34
"05-09-2025 12:19:00",32.6,72.9,19.45
"05-09-2025 12:29:00",33.7,72.1,19.55
"05-09-2025 12:39:00",32.6,73.2,19.69
"05-09-2025 12:49:00",32.4,71.9,19.83
"05-09-2025 12:59:00",33.1,72.4,19.94
"05-09-2025 13:09:00",32.4,70.8,20.04
"05-09-2025 13:19:00",32.4,71.8,20.17
"05-09-2025 13:29:00",31.7,71.7,20.27
"05-09-2025 13:39:00",32.5,70.0,20.35
"05-09-2025 13:49:00",31.7,71.7,20.45
"05-09-2025 13:59:00",33.3,71.3,20.53
"05-09-2025 14:09:00",31.3,70.0,20.62
"05-09-2025 14:19:00",32.5,70.6,20.70
"05-09-2025 14:29:00",32.8,70.8,20.77
"05-09-2025 14:39:00",31.8,69.5,20.82
"05-09-2025 14:49:00",31.4,69.9,20.87
"05-09-2025 14:59:00",30.2,68.4,20.90
"05-09-2025 15:09:00",31.6,70.0,20.94
"05-09-2025 15:19:00",32.1,68.3,20.97
"05-09-2025 15:29:00",30.7,68.7,21.00
"05-09-2025 15:39:00",31.1,67.8,21.04
"05-09-2025 15:49:00",31.2,67.1,21.10
"05-09-2025 15:59:00",30.9,67.9,21.15
"05-09-2025 16:09:00",31.5,67.8,21.21
"05-09-2025 16:19:00",29.8,67.4,21.28
"05-09-2025 16:29:00",30.7,66.9,21.36
"05-09-2025 16:39:00",30.9,66.4,21.43
"05-09-2025 16:49:00",31.8,65.4,21.51
"05-09-2025 16:59:00",32.5,65.7,21.61
"05-09-2025 17:09:00",30.8,65.6,21.70
"05-09-2025 17:19:00",31.2,65.1,21.81
"05-09-2025 17:29:00",30.0,65.2,21.90
"05-09-2025 17:39:00",30.5,63.7,22.01
"05-09-2025 17:49:00",30.8,64.4,22.11
"05-09-2025 17:59:00",32.2,64.8,22.21
"05-09-2025 18:09:00",29.9,64.2,22.30
"05-09-2025 18:19:00",30.9,63.9,22.39
"05-09-2025 18:29:00",32.3,63.9,22.47
"05-09-2025 18:39:00",30.0,63.6,22.56
"05-09-2025 18:49:00",29.7,63.7,22.64
"05-09-2025 18:59:00",30.1,63.6,22.72
"05-09-2025 19:09:00",30.0,63.0,22.80
"05-09-2025 19:19:00",29.9,63.3,22.87
"05-09-2025 19:29:00",29.3,63.1,22.94
"05-09-2025 19:39:00",29.1,62.7,23.00
"05-09-2025 19:49:00",29.0,61.7,23.06
"05-09-2025 19:59:00",28.8,60.6,23.11
"05-09-2025 20:09:00",31.5,61.9,23.16
"05-09-2025 20:19:00",29.6,62.6,23.21
"05-09-2025 20:29:00",31.3,63.7,23.25
"05-09-2025 20:39:00",29.1,63.3,23.28
"05-09-2025 20:49:00",29.3,62.6,23.31
"05-09-2025 20:59:00",29.2,61.9,23.34
"05-09-2025 21:09:00",29.4,62.3,23.35
"05-09-2025 21:19:00",29.1,62.3,23.37
"05-09-2025 21:29:00",30.2,61.3,23.38
"05-09-2025 21:39:00",29.2,62.3,23.39
"05-09-2025 21:49:00",29.0,62.3,23.39
"05-09-2025 21:59:00",29.9,63.3,23.40
"05-09-2025 22:09:00",30.4,61.8,23.41
"05-09-2025 22:19:00",29.5,61.6,23.40
"05-09-2025 22:29:00",31.1,63.0,23.39
"05-09-2025 22:39:00",29.2,61.7,23.39
"05-09-2025 22:49:00",29.3,61.7,23.38
"05-09-2025 22:59:00",29.7,62.1,23.36
"05-09-2025 23:09:00",30.5,62.0,23.35
"05-09-2025 23:19:00",30.5,63.0,23.33
"05-09-2025 23:29:00",29.7,62.8,23.30
"05-09-2025 23:39:00",29.4,64.3,23.27
"05-09-2025 23:49:00",29.9,61.2,23.24
"05-09-2025 23:59:00",30.5,64.3,23.17
"05-10-2025 00:09:00",30.9,64.3,23.14
"05-10-2025 00:19:00",31.5,63.9,23.10
"05-10-2025 00:29:00",30.6,63.8,23.05
"05-10-2025 00:39:00",28.4,63.8,23.00
"05-10-2025 00:49:00",30.8,64.3,22.94
"05-10-2025 00:59:00",29.4,64.2,22.88
"05-10-2025 01:09:00",30.6,64.1,22.82
"05-10-2025 01:19:00",30.1,63.8,22.75
"05-10-2025 01:29:00",29.3,64.1,22.69
"05-10-2025 01:39:00",30.3,63.4,22.61
"05-10-2025 01:49:00",31.1,64.1,22.54
"05-10-2025 01:59:00",30.4,64.6,22.47
"05-10-2025 02:09:00",30.0,65.2,22.41
"05-10-2025 02:19:00",29.1,63.9,22.34
"05-10-2025 02:29:00",30.4,63.9,22.24
"05-10-2025 02:39:00",29.9,64.4,22.18
"05-10-2025 02:49:00",30.1,63.9,22.09
"05-10-2025 02:59:00",31.0,65.0,22.02
"05-10-2025 03:09:00",29.5,63.1,21.95
"05-10-2025 03:19:00",30.3,63.2,21.87
"05-10-2025 03:29:00",31.2,63.9,21.80
"05-10-2025 03:39:00",31.0,64.7,21.72
"05-10-2025 03:49:00",29.4,64.3,21.62
"05-10-2025 03:59:00",29.2,65.3,21.54
"05-10-2025 04:09:00",31.6,64.1,21.46
"05-10-2025 04:19:00",30.2,64.6,21.37
"05-10-2025 04:29:00",31.6,64.2,21.29
"05-10-2025 04:39:00",30.8,64.1,21.20
"05-10-2025 04:49:00",30.4,63.4,21.13
"05-10-2025 04:59:00",30.9,64.4,21.02
"05-10-2025 05:09:00",31.2,64.0,20.95
"05-10-2025 05:19:00",30.8,65.5,20.85
"05-10-2025 05:29:00",31.4,64.6,20.78
"05-10-2025 05:39:00",31.4,64.7,20.68
"05-10-2025 05:49:00",29.3,64.9,20.59
"05-10-2025 05:59:00",30.8,64.4,20.50
"05-10-2025 06:09:00",32.0,64.0,20.41
"05-10-2025 06:19:00",31.6,64.5,20.33
"05-10-2025 06:29:00",30.7,64.1,20.26
"05-10-2025 06:39:00",30.9,64.1,20.16
"05-10-2025 06:49:00",30.1,65.3,20.08
"05-10-2025 06:59:00",30.0,65.3,20.01
"05-10-2025 07:09:00",30.8,64.6,19.93
"05-10-2025 07:19:00",31.0,64.4,19.88
"05-10-2025 07:29:00",30.7,65.2,19.82
"05-10-2025 07:39:00",31.6,65.0,19.76
"05-10-2025 07:49:00",29.5,65.3,19.71
"05-10-2025 07:59:00",30.5,65.4,19.67
"05-10-2025 08:09:00",30.7,65.0,19.64
"05-10-2025 08:19:00",30.3,65.0,19.61
"05-10-2025 08:29:00",30.5,63.8,19.57
"05-10-2025 08:39:00",30.0,65.4,19.55
"05-10-2025 08:49:00",29.6,65.3,19.54
"05-10-2025 08:59:00",30.5,64.5,19.53
"05-10-2025 09:09:00",29.7,64.5,19.51
"05-10-2025 09:19:00",30.8,64.4,19.51
"05-10-2025 09:29:00",29.3,64.2,19.51
"05-10-2025 09:39:00",30.6,64.5,19.52
"05-10-2025 09:49:00",30.2,65.4,19.52
"05-10-2025 09:59:00",31.8,64.3,19.54
"05-10-2025 10:09:00",30.5,65.1,19.56
"05-10-2025 10:19:00",29.5,65.6,19.58
"05-10-2025 10:29:00",30.6,64.5,19.60
"05-10-2025 10:39:00",30.0,64.8,19.61
"05-10-2025 10:49:00",29.9,64.4,19.63
"05-10-2025 10:59:00",30.1,63.3,19.65
"05-10-2025 11:09:00",30.2,64.3,19.69
"05-10-2025 11:19:00",30.2,63.7,19.73
"05-10-2025 11:29:00",29.0,64.0,19.80
"05-10-2025 11:39:00",29.6,63.7,19.86
"05-10-2025 11:49:00",28.9,63.4,19.93
"05-10-2025 11:59:00",30.5,64.8,20.00
"05-10-2025 12:09:00",29.0,62.8,20.09
"05-10-2025 12:19:00",29.7,62.5,20.20
"05-10-2025 12:29:00",29.3,62.2,20.31
"05-10-2025 12:39:00",30.8,61.8,20.44
"05-10-2025 12:49:00",28.8,61.8,20.55
"05-10-2025 12:59:00",29.0,59.8,20.67
"05-10-2025 13:09:00",29.1,61.7,20.77
"05-10-2025 13:19:00",29.6,62.3,20.91
"05-10-2025 13:29:00",31.4,61.4,21.01
"05-10-2025 13:39:00",27.8,61.9,21.09
"05-10-2025 13:49:00",28.8,60.9,21.19
"05-10-2025 13:59:00",30.6,60.7,21.29
"05-10-2025 14:09:00",29.7,62.0,21.37
"05-10-2025 14:19:00",28.3,60.1,21.45
"05-10-2025 14:29:00",29.1,60.1,21.53
"05-10-2025 14:39:00",29.1,60.5,21.60
"05-10-2025 14:49:00",30.3,60.2,21.65
"05-10-2025 14:59:00",27.1,59.7,21.69
"05-10-2025 15:09:00",26.8,60.4,21.73
"05-10-2025 15:19:00",29.0,59.8,21.75
"05-10-2025 15:29:00",27.3,59.5,21.79
"05-10-2025 15:39:00",29.5,60.1,21.84
"05-10-2025 15:49:00",28.9,60.1,21.88
"05-10-2025 15:59:00",28.2,58.4,21.93
"05-10-2025 16:09:00",28.0,59.1,21.99
"05-10-2025 16:19:00",28.0,58.9,22.07
"05-10-2025 16:29:00",26.9,58.3,22.13
"05-10-2025 16:39:00",29.5,58.2,22.21
"05-10-2025 16:49:00",29.2,58.3,22.31
"05-10-2025 16:59:00",29.1,57.9,22.42
"05-10-2025 17:09:00",28.2,57.4,22.51
"05-10-2025 17:19:00",27.7,57.6,22.60
"05-10-2025 17:29:00",27.0,57.2,22.70
"05-10-2025 17:39:00",28.4,57.0,22.81
"05-10-2025 17:49:00",27.4,56.5,22.92
"05-10-2025 17:59:00",28.4,56.4,23.01
"05-10-2025 18:09:00",26.8,55.2,23.10
"05-10-2025 18:19:00",29.0,55.7,23.20
"05-10-2025 18:29:00",28.5,54.9,23.27
"05-10-2025 18:39:00",28.0,55.0,23.37
"05-10-2025 18:49:00",27.3,55.4,23.47
"05-10-2025 18:59:00",29.1,55.4,23.54
"05-10-2025 19:09:00",27.4,55.3,23.62
"05-10-2025 19:19:00",27.5,54.7,23.70
"05-10-2025 19:29:00",27.9,55.7,23.78
"05-10-2025 19:39:00",26.4,55.3,23.84
"05-10-2025 19:49:00",27.6,55.2,23.90
"05-10-2025 19:59:00",26.7,54.8,23.95
"05-10-2025 20:09:00",28.2,55.0,24.00
"05-10-2025 20:19:00",27.1,54.7,24.04
"05-10-2025 20:29:00",28.9,54.4,24.08
"05-10-2025 20:39:00",27.1,54.0,24.11
"05-10-2025 20:49:00",27.6,53.6,24.14
"05-10-2025 20:59:00",26.9,54.6,24.16
"05-10-2025 21:09:00",26.4,54.5,24.17
"05-10-2025 21:19:00",27.8,53.7,24.17
"05-10-2025 21:29:00",26.4,53.8,24.18
"05-10-2025 21:39:00",26.1,54.4,24.18
"05-10-2025 21:49:00",28.6,55.4,24.17
"05-10-2025 21:59:00",26.1,54.2,24.17
"05-10-2025 22:09:00",27.1,53.8,24.16
"05-10-2025 22:19:00",27.6,54.3,24.16
"05-10-2025 22:29:00",27.9,54.7,24.13
"05-10-2025 22:39:00",26.8,54.1,24.11
"05-10-2025 22:49:00",28.0,54.6,24.10
"05-10-2025 22:59:00",27.4,55.1,24.07
"05-10-2025 23:09:00",27.6,55.1,24.04
"05-10-2025 23:19:00",29.0,55.1,24.01
"05-10-2025 23:29:00",27.2,55.1,23.98
"05-10-2025 23:39:00",28.8,56.3,23.94
"05-10-2025 23:49:00",29.2,55.8,23.90
"05-10-2025 23:59:00",27.5,55.4,23.86
"05-11-2025 00:09:00",28.8,55.5,23.81
"05-11-2025 00:19:00",28.2,56.0,23.76
"05-11-2025 00:29:00",27.4,55.3,23.70
"05-11-2025 00:39:00",27.8,56.2,23.65
"05-11-2025 00:49:00",27.3,55.6,23.59
"05-11-2025 00:59:00",27.3,55.5,23.54
"05-11-2025 01:09:00",28.0,55.6,23.48
"05-11-2025 01:19:00",27.7,55.5,23.43
"05-11-2025 01:29:00",26.1,54.7,23.37
"05-11-2025 01:39:00",27.1,56.3,23.30
"05-11-2025 01:49:00",28.0,54.6,23.22
"05-11-2025 01:59:00",26.9,55.0,23.16
"05-11-2025 02:09:00",27.3,56.2,23.10
"05-11-2025 02:19:00",26.8,57.5,23.04
"05-11-2025 02:29:00",28.0,55.2,22.97
"05-11-2025 02:39:00",26.9,55.5,22.89
"05-11-2025 02:49:00",26.6,54.9,22.82
"05-11-2025 02:59:00",27.8,56.9,22.76
"05-11-2025 03:09:00",28.1,56.3,22.68
"05-11-2025 03:19:00",27.3,57.5,22.61
"05-11-2025 03:29:00",30.0,57.5,22.53
"05-11-2025 03:39:00",27.1,56.9,22.46
"05-11-2025 03:49:00",28.9,56.4,22.38
"05-11-2025 03:59:00",26.5,56.7,22.30
"05-11-2025 04:09:00",29.2,56.7,22.21
"05-11-2025 04:19:00",28.4,56.4,22.12
"05-11-2025 04:29:00",29.1,57.3,22.06
"05-11-2025 04:39:00",27.8,57.2,21.98
"05-11-2025 04:49:00",27.3,56.9,21.90
"05-11-2025 04:59:00",29.3,57.2,21.83
"05-11-2025 05:09:00",28.8,57.4,21.75
"05-11-2025 05:19:00",28.1,56.2,21.67
"05-11-2025 05:29:00",27.8,57.3,21.60
"05-11-2025 05:39:00",27.2,57.6,21.53
"05-11-2025 05:49:00",27.8,57.1,21.45
"05-11-2025 05:59:00",26.5,56.2,21.39
"05-11-2025 06:09:00",28.0,55.9,21.30
"05-11-2025 06:19:00",27.7,57.7,21.24
"05-11-2025 06:29:00",27.7,56.9,21.15
"05-11-2025 06:39:00",28.3,57.0,21.11
"05-11-2025 06:49:00",28.0,57.3,21.03
"05-11-2025 06:59:00",28.1,57.3,20.96
"05-11-2025 07:09:00",29.4,56.5,20.90
"05-11-2025 07:19:00",27.0,57.7,20.83
"05-11-2025 07:29:00",28.8,57.3,20.77
"05-11-2025 07:39:00",29.1,56.1,20.71
"05-11-2025 07:49:00",27.7,56.7,20.67
"05-11-2025 07:59:00",29.6,56.9,20.63
"05-11-2025 08:09:00",29.4,55.9,20.60
"05-11-2025 08:19:00",28.7,57.3,20.56
"05-11-2025 08:29:00",27.7,56.4,20.54
"05-11-2025 08:39:00",27.7,56.1,20.50
"05-11-2025 08:49:00",28.5,55.3,20.48
"05-11-2025 08:59:00",28.4,55.0,20.45
"05-11-2025 09:09:00",28.6,56.1,20.44
"05-11-2025 09:19:00",26.7,55.3,20.44
"05-11-2025 09:29:00",28.7,57.0,20.44
"05-11-2025 09:39:00",27.2,56.5,20.45
"05-11-2025 09:49:00",27.5,56.2,20.46
"05-11-2025 09:59:00",29.4,55.3,20.46
"05-11-2025 10:09:00",28.6,54.7,20.48
"05-11-2025 10:19:00",27.6,55.6,20.49
"05-11-2025 10:29:00",28.5,54.4,20.51
"05-11-2025 10:39:00",26.4,56.0,20.53
"05-11-2025 10:49:00",26.8,55.2,20.54
"05-11-2025 10:59:00",28.1,56.2,20.56
"05-11-2025 11:09:00",28.5,56.2,20.58
"05-11-2025 11:19:00",28.9,55.8,20.60
"05-11-2025 11:29:00",27.8,55.3,20.62
"05-11-2025 11:39:00",29.4,54.9,20.64
"05-11-2025 11:49:00",27.6,54.8,20.66
"05-11-2025 11:59:00",27.2,54.6,20.70
"05-11-2025 12:09:00",28.2,54.8,20.74
"05-11-2025 12:19:00",27.9,54.5,20.80
"05-11-2025 12:29:00",28.1,54.9,20.87
"05-11-2025 12:39:00",28.0,54.1,20.97
"05-11-2025 12:49:00",27.1,55.4,21.06
"05-11-2025 12:59:00",27.7,53.6,21.16
"05-11-2025 13:09:00",26.9,53.2,21.26
"05-11-2025 13:19:00",26.7,52.7,21.33
"05-11-2025 13:29:00",26.4,53.9,21.41
"05-11-2025 13:39:00",27.4,53.0,21.47
"05-11-2025 13:49:00",26.7,53.8,21.53
"05-11-2025 13:59:00",29.2,54.1,21.58
"05-11-2025 14:09:00",26.9,53.7,21.63
"05-11-2025 14:19:00",26.9,53.3,21.66
"05-11-2025 14:29:00",26.4,54.3,21.68
"05-11-2025 14:39:00",28.1,54.0,21.69
"05-11-2025 14:49:00",28.6,53.6,21.67
"05-11-2025 14:59:00",27.6,53.4,21.65
"05-11-2025 15:09:00",27.7,53.5,21.64
"05-11-2025 15:19:00",28.6,53.5,21.63
"05-11-2025 15:29:00",27.7,54.2,21.61
"05-11-2025 15:39:00",28.2,53.5,21.61
"05-11-2025 15:49:00",27.3,52.7,21.62
"05-11-2025 15:59:00",27.0,52.2,21.63
"05-11-2025 16:09:00",25.6,52.6,21.64
"05-11-2025 16:19:00",27.7,53.1,21.66
"05-11-2025 16:29:00",26.8,52.2,21.68
"05-11-2025 16:39:00",27.9,52.8,21.70
"05-11-2025 16:49:00",27.4,52.5,21.74
"05-11-2025 16:59:00",26.4,50.6,21.77
"05-11-2025 17:09:00",26.5,51.0,21.80
"05-11-2025 17:19:00",25.5,52.1,21.84
"05-11-2025 17:29:00",27.2,52.6,21.88
"05-11-2025 17:39:00",28.3,51.4,21.92
"05-11-2025 17:49:00",28.1,51.9,21.96
"05-11-2025 17:59:00",27.5,51.6,22.01
"05-11-2025 18:09:00",26.3,50.3,22.05
"05-11-2025 18:19:00",26.5,50.5,22.09
"05-11-2025 18:29:00",27.7,50.3,22.13
"05-11-2025 18:39:00",26.5,50.1,22.17
"05-11-2025 18:49:00",27.0,50.3,22.21
"05-11-2025 18:59:00",26.9,50.1,22.24
"05-11-2025 19:09:00",27.1,50.9,22.28
"05-11-2025 19:19:00",27.8,50.3,22.31
"05-11-2025 19:29:00",27.2,49.7,22.34
"05-11-2025 19:39:00",27.4,50.5,22.37
"05-11-2025 19:49:00",26.8,49.7,22.40
"05-11-2025 19:59:00",26.3,49.8,22.42
"05-11-2025 20:09:00",29.4,50.4,22.43
"05-11-2025 20:19:00",24.8,49.8,22.45
"05-11-2025 20:29:00",26.6,49.6,22.45
"05-11-2025 20:39:00",27.5,48.3,22.46
"05-11-2025 20:49:00",27.6,48.7,22.46
"05-11-2025 20:59:00",26.5,49.8,22.46
"05-11-2025 21:09:00",28.3,49.9,22.46
"05-11-2025 21:19:00",27.6,49.5,22.46
"05-11-2025 21:29:00",27.7,49.5,22.45
"05-11-2025 21:39:00",26.9,49.8,22.45
"05-11-2025 21:49:00",27.1,49.2,22.45
"05-11-2025 21:59:00",27.3,49.3,22.44
"05-11-2025 22:09:00",27.5,49.2,22.45
"05-11-2025 22:19:00",26.2,48.3,22.45
"05-11-2025 22:29:00",26.2,49.3,22.45
"05-11-2025 22:39:00",27.9,48.8,22.44
"05-11-2025 22:49:00",26.7,49.4,22.45
"05-11-2025 22:59:00",28.3,49.0,22.44
"05-11-2025 23:09:00",26.3,48.5,22.44
"05-11-2025 23:19:00",27.1,48.8,22.44
"05-11-2025 23:29:00",28.3,49.5,22.44
"05-11-2025 23:39:00",27.4,49.5,22.44
"05-11-2025 23:49:00",29.0,50.2,22.43
"05-11-2025 23:59:00",28.0,49.8,22.42
"05-12-2025 00:09:00",28.2,50.5,22.40
"05-12-2025 00:19:00",26.8,50.5,22.39
"05-12-2025 00:29:00",27.4,49.4,22.36
"05-12-2025 00:39:00",28.1,50.5,22.35
"05-12-2025 00:49:00",26.2,49.5,22.33
"05-12-2025 00:59:00",28.0,50.5,22.31
"05-12-2025 01:09:00",27.5,50.1,22.28
"05-12-2025 01:19:00",26.7,50.5,22.25
"05-12-2025 01:29:00",27.1,50.2,22.21
"05-12-2025 01:39:00",26.8,50.4,22.18
"05-12-2025 01:49:00",26.2,50.8,22.15
"05-12-2025 01:59:00",26.0,49.2,22.11
"05-12-2025 02:09:00",28.4,50.0,22.08
"05-12-2025 02:19:00",27.2,50.5,22.03
"05-12-2025 02:29:00",28.7,50.7,21.99
"05-12-2025 02:39:00",26.6,50.2,21.93
"05-12-2025 02:49:00",27.0,51.3,21.88
"05-12-2025 02:59:00",27.8,50.4,21.84
"05-12-2025 03:09:00",27.0,50.7,21.78
"05-12-2025 03:19:00",27.4,50.8,21.75
"05-12-2025 03:29:00",27.7,49.8,21.69
"05-12-2025 03:39:00",26.8,50.6,21.64
"05-12-2025 03:49:00",26.4,50.5,21.58
"05-12-2025 03:59:00",27.3,50.5,21.53
"05-12-2025 04:09:00",28.5,50.0,21.47
"05-12-2025 04:19:00",27.4,50.1,21.41
"05-12-2025 04:29:00",28.7,50.7,21.37
"05-12-2025 04:39:00",27.7,50.4,21.31
"05-12-2025 04:49:00",28.0,51.4,21.26
"05-12-2025 04:59:00",29.0,50.8,21.18
"05-12-2025 05:09:00",28.3,50.6,21.12
"05-12-2025 05:19:00",26.8,50.4,21.07
"05-12-2025 05:29:00",27.0,50.6,21.01
"05-12-2025 05:39:00",27.2,50.7,20.96
"05-12-2025 05:49:00",26.7,49.3,20.91
"05-12-2025 05:59:00",26.1,49.9,20.85
"05-12-2025 06:09:00",26.8,50.4,20.79
"05-12-2025 06:19:00",27.1,50.8,20.74
"05-12-2025 06:29:00",27.5,50.1,20.68
"05-12-2025 06:39:00",26.6,50.6,20.62
"05-12-2025 06:49:00",26.9,49.5,20.57
"05-12-2025 06:59:00",27.3,50.2,20.51
"05-12-2025 07:09:00",28.1,50.1,20.46
"05-12-2025 07:19:00",27.3,49.6,20.41
"05-12-2025 07:29:00",28.0,49.7,20.35
"05-12-2025 07:39:00",26.5,50.2,20.30
"05-12-2025 07:49:00",26.7,50.7,20.27
"05-12-2025 07:59:00",27.5,50.1,20.22
"05-12-2025 08:09:00",28.1,49.3,20.18
"05-12-2025 08:19:00",28.0,50.3,20.15
"05-12-2025 08:29:00",27.5,50.5,20.11
"05-12-2025 08:39:00",27.7,50.7,20.08
"05-12-2025 08:49:00",27.5,49.9,20.06
"05-12-2025 08:59:00",28.0,48.9,20.04
"05-12-2025 09:09:00",27.9,49.6,20.02
"05-12-2025 09:19:00",28.0,49.3,20.00
"05-12-2025 09:29:00",26.2,50.0,20.00
"05-12-2025 09:39:00",27.7,49.8,20.00
"05-12-2025 09:49:00",28.1,49.1,19.99
"05-12-2025 09:59:00",27.1,50.1,20.00
"05-12-2025 10:09:00",26.9,49.4,20.01
"05-12-2025 10:19:00",26.6,49.3,20.02
"05-12-2025 10:29:00",27.8,50.3,20.03
"05-12-2025 10:39:00",26.2,49.0,20.04
"05-12-2025 10:49:00",26.8,49.2,20.05
"05-12-2025 10:59:00",26.5,49.2,20.06
"05-12-2025 11:09:00",27.7,48.3,20.08
"05-12-2025 11:19:00",27.4,48.7,20.10
"05-12-2025 11:29:00",27.6,48.2,20.12
"05-12-2025 11:39:00",26.9,48.8,20.15
"05-12-2025 11:49:00",26.6,48.8,20.17
"05-12-2025 11:59:00",25.3,49.2,20.20
"05-12-2025 12:09:00",27.3,49.3,20.22
"05-12-2025 12:19:00",26.8,49.0,20.24
"05-12-2025 12:29:00",26.5,49.2,20.26
"05-12-2025 12:39:00",27.2,49.0,20.28
"05-12-2025 12:49:00",26.0,48.2,20.31
"05-12-2025 12:59:00",25.2,48.6,20.37
"05-12-2025 13:09:00",28.6,48.8,20.44
"05-12-2025 13:19:00",27.3,48.4,20.53
"05-12-2025 13:29:00",26.7,48.6,20.62
"05-12-2025 13:39:00",26.8,48.3,20.71
"05-12-2025 13:49:00",26.9,47.4,20.78
"05-12-2025 13:59:00",26.7,47.6,20.83
"05-12-2025 14:09:00",26.5,47.6,20.87
"05-12-2025 14:19:00",26.9,47.5,20.91
"05-12-2025 14:29:00",26.8,46.9,20.96
"05-12-2025 14:39:00",25.9,47.0,20.99
"05-12-2025 14:49:00",25.6,45.9,21.01
"05-12-2025 14:59:00",25.5,47.2,21.02
"05-12-2025 15:09:00",25.6,46.7,21.02
"05-12-2025 15:19:00",27.3,46.0,21.02
"05-12-2025 15:29:00",26.3,45.7,21.00
"05-12-2025 15:39:00",27.6,45.6,20.98
"05-12-2025 15:49:00",25.8,47.4,20.98
"05-12-2025 15:59:00",26.0,47.2,20.97
"05-12-2025 16:09:00",24.5,46.1,20.96
"05-12-2025 16:19:00",26.9,46.6,20.95
"05-12-2025 16:29:00",25.7,45.9,20.94
"05-12-2025 16:39:00",27.8,46.5,20.94
"05-12-2025 16:49:00",25.9,45.6,20.93
"05-12-2025 16:59:00",26.6,45.8,20.93
"05-12-2025 17:09:00",26.2,45.7,20.92
"05-12-2025 17:19:00",25.8,45.8,20.91
"05-12-2025 17:29:00",26.9,46.2,20.92
"05-12-2025 17:39:00",24.8,45.0,20.95
"05-12-2025 17:49:00",26.5,45.0,20.96
"05-12-2025 17:59:00",24.1,45.5,20.98
"05-12-2025 18:09:00",23.8,45.2,21.01
"05-12-2025 18:19:00",25.7,43.6,21.03
"05-12-2025 18:29:00",25.6,43.3,21.05
"05-12-2025 18:39:00",24.9,43.2,21.08
"05-12-2025 18:49:00",25.2,43.0,21.09
"05-12-2025 18:59:00",25.4,43.0,21.10
"05-12-2025 19:09:00",24.9,43.5,21.12
"05-12-2025 19:19:00",25.2,43.5,21.13
"05-12-2025 19:29:00",25.5,43.2,21.14
"05-12-2025 19:39:00",26.0,42.9,21.16
"05-12-2025 19:49:00",25.4,42.3,21.17
"05-12-2025 19:59:00",26.1,43.3,21.18
"05-12-2025 20:09:00",25.0,42.2,21.19
"05-12-2025 20:19:00",25.8,41.7,21.19
"05-12-2025 20:29:00",27.0,42.6,21.19
"05-12-2025 20:39:00",23.6,42.7,21.19
"05-12-2025 20:49:00",24.9,41.8,21.20
"05-12-2025 20:59:00",26.4,42.5,21.19
"05-12-2025 21:09:00",24.5,41.7,21.19
"05-12-2025 21:19:00",26.3,42.6,21.19
"05-12-2025 21:29:00",26.1,42.6,21.18
"05-12-2025 21:39:00",25.5,42.0,21.18
"05-12-2025 21:49:00",26.5,42.1,21.18
"05-12-2025 21:59:00",25.3,42.2,21.17
"05-12-2025 22:09:00",26.7,41.7,21.17
"05-12-2025 22:19:00",24.7,41.6,21.17
"05-12-2025 22:29:00",26.3,42.8,21.16
"05-12-2025 22:39:00",24.8,41.9,21.15
"05-12-2025 22:49:00",25.0,42.1,21.15
"05-12-2025 22:59:00",24.6,41.7,21.14
"05-12-2025 23:09:00",26.6,42.3,21.13
"05-12-2025 23:19:00",25.4,41.9,21.13
"05-12-2025 23:29:00",25.8,42.4,21.13
"05-12-2025 23:39:00",24.6,41.4,21.12
"05-12-2025 23:49:00",26.3,41.3,21.12
"05-12-2025 23:59:00",25.0,42.0,21.12
"05-13-2025 00:09:00",26.3,41.7,21.11
"05-13-2025 00:19:00",25.8,42.0,21.10
"05-13-2025 00:29:00",26.8,41.9,21.10
"05-13-2025 00:39:00",25.1,41.8,21.09
"05-13-2025 00:49:00",26.1,40.7,21.08
"05-13-2025 00:59:00",25.0,42.3,21.07
"05-13-2025 01:09:00",25.7,42.7,21.05
"05-13-2025 01:19:00",25.1,42.7,21.04
"05-13-2025 01:29:00",25.6,42.7,21.03
"05-13-2025 01:39:00",24.7,42.2,21.01
