"","agency_cd","site_no","dateTime","X_00065_00000","X_00065_00000_cd","tz_cd"
"8836","USGS","11022830","2024-12-02 00:15:00",1.59,"P","America/Los_Angeles"
"8837","USGS","11022830","2024-12-02 00:30:00",1.59,"P","America/Los_Angeles"
"8838","USGS","11022830","2024-12-02 00:45:00",1.6,"P","America/Los_Angeles"
"8839","USGS","11022830","2024-12-02 01:00:00",1.6,"P","America/Los_Angeles"
"8840","USGS","11022830","2024-12-02 01:15:00",1.6,"P","America/Los_Angeles"
"8841","USGS","11022830","2024-12-02 01:30:00",1.6,"P","America/Los_Angeles"
"8842","USGS","11022830","2024-12-02 01:45:00",1.6,"P","America/Los_Angeles"
"8843","USGS","11022830","2024-12-02 02:00:00",1.6,"P","America/Los_Angeles"
"8844","USGS","11022830","2024-12-02 02:15:00",1.6,"P","America/Los_Angeles"
"8845","USGS","11022830","2024-12-02 02:30:00",1.6,"P","America/Los_Angeles"
"8846","USGS","11022830","2024-12-02 02:45:00",1.6,"P","America/Los_Angeles"
"8847","USGS","11022830","2024-12-02 03:00:00",1.6,"P","America/Los_Angeles"
"8848","USGS","11022830","2024-12-02 03:15:00",1.6,"P","America/Los_Angeles"
"8849","USGS","11022830","2024-12-02 03:30:00",1.61,"P","America/Los_Angeles"
"8850","USGS","11022830","2024-12-02 03:45:00",1.61,"P","America/Los_Angeles"
"8851","USGS","11022830","2024-12-02 04:00:00",1.6,"P","America/Los_Angeles"
"8852","USGS","11022830","2024-12-02 04:15:00",1.61,"P","America/Los_Angeles"
"8853","USGS","11022830","2024-12-02 04:30:00",1.61,"P","America/Los_Angeles"
"8854","USGS","11022830","2024-12-02 04:45:00",1.61,"P","America/Los_Angeles"
"8855","USGS","11022830","2024-12-02 05:00:00",1.61,"P","America/Los_Angeles"
"8856","USGS","11022830","2024-12-02 05:15:00",1.61,"P","America/Los_Angeles"
"8857","USGS","11022830","2024-12-02 05:30:00",1.61,"P","America/Los_Angeles"
"8858","USGS","11022830","2024-12-02 05:45:00",1.61,"P","America/Los_Angeles"
"8859","USGS","11022830","2024-12-02 06:00:00",1.61,"P","America/Los_Angeles"
"8860","USGS","11022830","2024-12-02 06:15:00",1.61,"P","America/Los_Angeles"
"8861","USGS","11022830","2024-12-02 06:30:00",1.62,"P","America/Los_Angeles"
"8862","USGS","11022830","2024-12-02 06:45:00",1.62,"P","America/Los_Angeles"
"8863","USGS","11022830","2024-12-02 07:00:00",1.62,"P","America/Los_Angeles"
"8864","USGS","11022830","2024-12-02 07:15:00",1.61,"P","America/Los_Angeles"
"8865","USGS","11022830","2024-12-02 07:30:00",1.61,"P","America/Los_Angeles"
"8866","USGS","11022830","2024-12-02 07:45:00",1.61,"P","America/Los_Angeles"
"8867","USGS","11022830","2024-12-02 08:00:00",1.61,"P","America/Los_Angeles"
"8868","USGS","11022830","2024-12-02 08:15:00",1.61,"P","America/Los_Angeles"
"8869","USGS","11022830","2024-12-02 08:30:00",1.61,"P","America/Los_Angeles"
"8870","USGS","11022830","2024-12-02 08:45:00",1.61,"P","America/Los_Angeles"
"8871","USGS","11022830","2024-12-02 09:00:00",1.61,"P","America/Los_Angeles"
"8872","USGS","11022830","2024-12-02 09:15:00",1.61,"P","America/Los_Angeles"
"8873","USGS","11022830","2024-12-02 09:30:00",1.61,"P","America/Los_Angeles"
"8874","USGS","11022830","2024-12-02 09:45:00",1.61,"P","America/Los_Angeles"
"8875","USGS","11022830","2024-12-02 10:00:00",1.61,"P","America/Los_Angeles"
"8876","USGS","11022830","2024-12-02 10:15:00",1.61,"P","America/Los_Angeles"
"8877","USGS","11022830","2024-12-02 10:30:00",1.61,"P","America/Los_Angeles"
"8878","USGS","11022830","2024-12-02 10:45:00",1.6,"P","America/Los_Angeles"
"8879","USGS","11022830","2024-12-02 11:00:00",1.61,"P","America/Los_Angeles"
"8880","USGS","11022830","2024-12-02 11:15:00",1.62,"P","America/Los_Angeles"
"8881","USGS","11022830","2024-12-02 11:30:00",1.62,"P","America/Los_Angeles"
"8882","USGS","11022830","2024-12-02 11:45:00",1.62,"P","America/Los_Angeles"
"8883","USGS","11022830","2024-12-02 12:00:00",1.62,"P","America/Los_Angeles"
"8884","USGS","11022830","2024-12-02 12:15:00",1.61,"P","America/Los_Angeles"
"8885","USGS","11022830","2024-12-02 12:30:00",1.61,"P","America/Los_Angeles"
"8886","USGS","11022830","2024-12-02 12:45:00",1.6,"P","America/Los_Angeles"
"8887","USGS","11022830","2024-12-02 13:00:00",1.6,"P","America/Los_Angeles"
"8888","USGS","11022830","2024-12-02 13:15:00",1.6,"P","America/Los_Angeles"
"8889","USGS","11022830","2024-12-02 13:30:00",1.6,"P","America/Los_Angeles"
"8890","USGS","11022830","2024-12-02 13:45:00",1.6,"P","America/Los_Angeles"
"8891","USGS","11022830","2024-12-02 14:00:00",1.6,"P","America/Los_Angeles"
"8892","USGS","11022830","2024-12-02 14:15:00",1.62,"P","America/Los_Angeles"
"8893","USGS","11022830","2024-12-02 14:30:00",1.63,"P","America/Los_Angeles"
"8894","USGS","11022830","2024-12-02 14:45:00",1.64,"P","America/Los_Angeles"
"8895","USGS","11022830","2024-12-02 15:00:00",1.64,"P","America/Los_Angeles"
"8896","USGS","11022830","2024-12-02 15:15:00",1.64,"P","America/Los_Angeles"
"8897","USGS","11022830","2024-12-02 15:30:00",1.64,"P","America/Los_Angeles"
"8898","USGS","11022830","2024-12-02 15:45:00",1.63,"P","America/Los_Angeles"
"8899","USGS","11022830","2024-12-02 16:00:00",1.63,"P","America/Los_Angeles"
"8900","USGS","11022830","2024-12-02 16:15:00",1.63,"P","America/Los_Angeles"
"8901","USGS","11022830","2024-12-02 16:30:00",1.62,"P","America/Los_Angeles"
"8902","USGS","11022830","2024-12-02 16:45:00",1.62,"P","America/Los_Angeles"
"8903","USGS","11022830","2024-12-02 17:00:00",1.61,"P","America/Los_Angeles"
"8904","USGS","11022830","2024-12-02 17:15:00",1.61,"P","America/Los_Angeles"
"8905","USGS","11022830","2024-12-02 17:30:00",1.61,"P","America/Los_Angeles"
"8906","USGS","11022830","2024-12-02 17:45:00",1.61,"P","America/Los_Angeles"
"8907","USGS","11022830","2024-12-02 18:00:00",1.61,"P","America/Los_Angeles"
"8908","USGS","11022830","2024-12-02 18:15:00",1.6,"P","America/Los_Angeles"
"8909","USGS","11022830","2024-12-02 18:30:00",1.6,"P","America/Los_Angeles"
"8910","USGS","11022830","2024-12-02 18:45:00",1.6,"P","America/Los_Angeles"
"8911","USGS","11022830","2024-12-02 19:00:00",1.6,"P","America/Los_Angeles"
"8912","USGS","11022830","2024-12-02 19:15:00",1.6,"P","America/Los_Angeles"
"8913","USGS","11022830","2024-12-02 19:30:00",1.6,"P","America/Los_Angeles"
"8914","USGS","11022830","2024-12-02 19:45:00",1.6,"P","America/Los_Angeles"
"8915","USGS","11022830","2024-12-02 20:00:00",1.6,"P","America/Los_Angeles"
"8916","USGS","11022830","2024-12-02 20:15:00",1.6,"P","America/Los_Angeles"
"8917","USGS","11022830","2024-12-02 20:30:00",1.6,"P","America/Los_Angeles"
"8918","USGS","11022830","2024-12-02 20:45:00",1.6,"P","America/Los_Angeles"
"8919","USGS","11022830","2024-12-02 21:00:00",1.6,"P","America/Los_Angeles"
"8920","USGS","11022830","2024-12-02 21:15:00",1.6,"P","America/Los_Angeles"
"8921","USGS","11022830","2024-12-02 21:30:00",1.59,"P","America/Los_Angeles"
"8922","USGS","11022830","2024-12-02 21:45:00",1.6,"P","America/Los_Angeles"
"8923","USGS","11022830","2024-12-02 22:00:00",1.59,"P","America/Los_Angeles"
"8924","USGS","11022830","2024-12-02 22:15:00",1.6,"P","America/Los_Angeles"
"8925","USGS","11022830","2024-12-02 22:30:00",1.6,"P","America/Los_Angeles"
"8926","USGS","11022830","2024-12-02 22:45:00",1.6,"P","America/Los_Angeles"
"8927","USGS","11022830","2024-12-02 23:00:00",1.6,"P","America/Los_Angeles"
"8928","USGS","11022830","2024-12-02 23:15:00",1.6,"P","America/Los_Angeles"
"8929","USGS","11022830","2024-12-02 23:30:00",1.6,"P","America/Los_Angeles"
"8930","USGS","11022830","2024-12-02 23:45:00",1.6,"P","America/Los_Angeles"
"8931","USGS","11022830","2024-12-03 00:00:00",1.59,"P","America/Los_Angeles"
"8932","USGS","11022830","2024-12-03 00:15:00",1.6,"P","America/Los_Angeles"
"8933","USGS","11022830","2024-12-03 00:30:00",1.6,"P","America/Los_Angeles"
"8934","USGS","11022830","2024-12-03 00:45:00",1.6,"P","America/Los_Angeles"
"8935","USGS","11022830","2024-12-03 01:00:00",1.59,"P","America/Los_Angeles"
"8936","USGS","11022830","2024-12-03 01:15:00",1.59,"P","America/Los_Angeles"
"8937","USGS","11022830","2024-12-03 01:30:00",1.59,"P","America/Los_Angeles"
"8938","USGS","11022830","2024-12-03 01:45:00",1.59,"P","America/Los_Angeles"
"8939","USGS","11022830","2024-12-03 02:00:00",1.59,"P","America/Los_Angeles"
"8940","USGS","11022830","2024-12-03 02:15:00",1.59,"P","America/Los_Angeles"
"8941","USGS","11022830","2024-12-03 02:30:00",1.6,"P","America/Los_Angeles"
"8942","USGS","11022830","2024-12-03 02:45:00",1.6,"P","America/Los_Angeles"
"8943","USGS","11022830","2024-12-03 03:00:00",1.6,"P","America/Los_Angeles"
"8944","USGS","11022830","2024-12-03 03:15:00",1.6,"P","America/Los_Angeles"
"8945","USGS","11022830","2024-12-03 03:30:00",1.6,"P","America/Los_Angeles"
"8946","USGS","11022830","2024-12-03 03:45:00",1.6,"P","America/Los_Angeles"
"8947","USGS","11022830","2024-12-03 04:00:00",1.6,"P","America/Los_Angeles"
"8948","USGS","11022830","2024-12-03 04:15:00",1.6,"P","America/Los_Angeles"
"8949","USGS","11022830","2024-12-03 04:30:00",1.6,"P","America/Los_Angeles"
"8950","USGS","11022830","2024-12-03 04:45:00",1.6,"P","America/Los_Angeles"
"8951","USGS","11022830","2024-12-03 05:00:00",1.6,"P","America/Los_Angeles"
"8952","USGS","11022830","2024-12-03 05:15:00",1.6,"P","America/Los_Angeles"
"8953","USGS","11022830","2024-12-03 05:30:00",1.61,"P","America/Los_Angeles"
"8954","USGS","11022830","2024-12-03 05:45:00",1.61,"P","America/Los_Angeles"
"8955","USGS","11022830","2024-12-03 06:00:00",1.61,"P","America/Los_Angeles"
"8956","USGS","11022830","2024-12-03 06:15:00",1.61,"P","America/Los_Angeles"
"8957","USGS","11022830","2024-12-03 06:30:00",1.61,"P","America/Los_Angeles"
"8958","USGS","11022830","2024-12-03 06:45:00",1.62,"P","America/Los_Angeles"
"8959","USGS","11022830","2024-12-03 07:00:00",1.62,"P","America/Los_Angeles"
"8960","USGS","11022830","2024-12-03 07:15:00",1.61,"P","America/Los_Angeles"
"8961","USGS","11022830","2024-12-03 07:30:00",1.61,"P","America/Los_Angeles"
"8962","USGS","11022830","2024-12-03 07:45:00",1.61,"P","America/Los_Angeles"
"8963","USGS","11022830","2024-12-03 08:00:00",1.61,"P","America/Los_Angeles"
"8964","USGS","11022830","2024-12-03 08:15:00",1.6,"P","America/Los_Angeles"
"8965","USGS","11022830","2024-12-03 08:30:00",1.61,"P","America/Los_Angeles"
"8966","USGS","11022830","2024-12-03 08:45:00",1.61,"P","America/Los_Angeles"
"8967","USGS","11022830","2024-12-03 09:00:00",1.61,"P","America/Los_Angeles"
"8968","USGS","11022830","2024-12-03 09:15:00",1.6,"P","America/Los_Angeles"
"8969","USGS","11022830","2024-12-03 09:30:00",1.6,"P","America/Los_Angeles"
"8970","USGS","11022830","2024-12-03 09:45:00",1.6,"P","America/Los_Angeles"
"8971","USGS","11022830","2024-12-03 10:00:00",1.61,"P","America/Los_Angeles"
"8972","USGS","11022830","2024-12-03 10:15:00",1.6,"P","America/Los_Angeles"
"8973","USGS","11022830","2024-12-03 10:30:00",1.6,"P","America/Los_Angeles"
"8974","USGS","11022830","2024-12-03 10:45:00",1.6,"P","America/Los_Angeles"
"8975","USGS","11022830","2024-12-03 11:00:00",1.6,"P","America/Los_Angeles"
"8976","USGS","11022830","2024-12-03 11:15:00",1.6,"P","America/Los_Angeles"
"8977","USGS","11022830","2024-12-03 11:30:00",1.59,"P","America/Los_Angeles"
"8978","USGS","11022830","2024-12-03 11:45:00",1.59,"P","America/Los_Angeles"
"8979","USGS","11022830","2024-12-03 12:00:00",1.59,"P","America/Los_Angeles"
"8980","USGS","11022830","2024-12-03 12:15:00",1.59,"P","America/Los_Angeles"
"8981","USGS","11022830","2024-12-03 12:30:00",1.59,"P","America/Los_Angeles"
"8982","USGS","11022830","2024-12-03 12:45:00",1.59,"P","America/Los_Angeles"
"8983","USGS","11022830","2024-12-03 13:00:00",1.6,"P","America/Los_Angeles"
"8984","USGS","11022830","2024-12-03 13:15:00",1.6,"P","America/Los_Angeles"
"8985","USGS","11022830","2024-12-03 13:30:00",1.59,"P","America/Los_Angeles"
"8986","USGS","11022830","2024-12-03 13:45:00",1.59,"P","America/Los_Angeles"
"8987","USGS","11022830","2024-12-03 14:00:00",1.59,"P","America/Los_Angeles"
"8988","USGS","11022830","2024-12-03 14:15:00",1.59,"P","America/Los_Angeles"
"8989","USGS","11022830","2024-12-03 14:30:00",1.59,"P","America/Los_Angeles"
"8990","USGS","11022830","2024-12-03 14:45:00",1.59,"P","America/Los_Angeles"
"8991","USGS","11022830","2024-12-03 15:00:00",1.59,"P","America/Los_Angeles"
"8992","USGS","11022830","2024-12-03 15:15:00",1.59,"P","America/Los_Angeles"
"8993","USGS","11022830","2024-12-03 15:30:00",1.59,"P","America/Los_Angeles"
"8994","USGS","11022830","2024-12-03 15:45:00",1.59,"P","America/Los_Angeles"
"8995","USGS","11022830","2024-12-03 16:00:00",1.59,"P","America/Los_Angeles"
"8996","USGS","11022830","2024-12-03 16:15:00",1.59,"P","America/Los_Angeles"
"8997","USGS","11022830","2024-12-03 16:30:00",1.59,"P","America/Los_Angeles"
"8998","USGS","11022830","2024-12-03 16:45:00",1.59,"P","America/Los_Angeles"
"8999","USGS","11022830","2024-12-03 17:00:00",1.59,"P","America/Los_Angeles"
"9000","USGS","11022830","2024-12-03 17:15:00",1.59,"P","America/Los_Angeles"
"9001","USGS","11022830","2024-12-03 17:30:00",1.59,"P","America/Los_Angeles"
"9002","USGS","11022830","2024-12-03 17:45:00",1.58,"P","America/Los_Angeles"
"9003","USGS","11022830","2024-12-03 18:00:00",1.59,"P","America/Los_Angeles"
"9004","USGS","11022830","2024-12-03 18:15:00",1.59,"P","America/Los_Angeles"
"9005","USGS","11022830","2024-12-03 18:30:00",1.59,"P","America/Los_Angeles"
"9006","USGS","11022830","2024-12-03 18:45:00",1.59,"P","America/Los_Angeles"
"9007","USGS","11022830","2024-12-03 19:00:00",1.59,"P","America/Los_Angeles"
"9008","USGS","11022830","2024-12-03 19:15:00",1.59,"P","America/Los_Angeles"
"9009","USGS","11022830","2024-12-03 19:30:00",1.59,"P","America/Los_Angeles"
"9010","USGS","11022830","2024-12-03 19:45:00",1.59,"P","America/Los_Angeles"
"9011","USGS","11022830","2024-12-03 20:00:00",1.59,"P","America/Los_Angeles"
"9012","USGS","11022830","2024-12-03 20:15:00",1.59,"P","America/Los_Angeles"
"9013","USGS","11022830","2024-12-03 20:30:00",1.59,"P","America/Los_Angeles"
"9014","USGS","11022830","2024-12-03 20:45:00",1.59,"P","America/Los_Angeles"
"9015","USGS","11022830","2024-12-03 21:00:00",1.59,"P","America/Los_Angeles"
"9016","USGS","11022830","2024-12-03 21:15:00",1.59,"P","America/Los_Angeles"
"9017","USGS","11022830","2024-12-03 21:30:00",1.59,"P","America/Los_Angeles"
"9018","USGS","11022830","2024-12-03 21:45:00",1.59,"P","America/Los_Angeles"
"9019","USGS","11022830","2024-12-03 22:00:00",1.59,"P","America/Los_Angeles"
"9020","USGS","11022830","2024-12-03 22:15:00",1.59,"P","America/Los_Angeles"
"9021","USGS","11022830","2024-12-03 22:30:00",1.6,"P","America/Los_Angeles"
"9022","USGS","11022830","2024-12-03 22:45:00",1.59,"P","America/Los_Angeles"
"9023","USGS","11022830","2024-12-03 23:00:00",1.59,"P","America/Los_Angeles"
"9024","USGS","11022830","2024-12-03 23:15:00",1.59,"P","America/Los_Angeles"
"9025","USGS","11022830","2024-12-03 23:30:00",1.59,"P","America/Los_Angeles"
"9026","USGS","11022830","2024-12-03 23:45:00",1.59,"P","America/Los_Angeles"
"9027","USGS","11022830","2024-12-04 00:00:00",1.59,"P","America/Los_Angeles"
"9028","USGS","11022830","2024-12-04 00:15:00",1.59,"P","America/Los_Angeles"
"9029","USGS","11022830","2024-12-04 00:30:00",1.59,"P","America/Los_Angeles"
"9030","USGS","11022830","2024-12-04 00:45:00",1.59,"P","America/Los_Angeles"
"9031","USGS","11022830","2024-12-04 01:00:00",1.59,"P","America/Los_Angeles"
"9032","USGS","11022830","2024-12-04 01:15:00",1.59,"P","America/Los_Angeles"
"9033","USGS","11022830","2024-12-04 01:30:00",1.59,"P","America/Los_Angeles"
"9034","USGS","11022830","2024-12-04 01:45:00",1.59,"P","America/Los_Angeles"
"9035","USGS","11022830","2024-12-04 02:00:00",1.59,"P","America/Los_Angeles"
"9036","USGS","11022830","2024-12-04 02:15:00",1.59,"P","America/Los_Angeles"
"9037","USGS","11022830","2024-12-04 02:30:00",1.59,"P","America/Los_Angeles"
"9038","USGS","11022830","2024-12-04 02:45:00",1.59,"P","America/Los_Angeles"
"9039","USGS","11022830","2024-12-04 03:00:00",1.59,"P","America/Los_Angeles"
"9040","USGS","11022830","2024-12-04 03:15:00",1.6,"P","America/Los_Angeles"
"9041","USGS","11022830","2024-12-04 03:30:00",1.6,"P","America/Los_Angeles"
"9042","USGS","11022830","2024-12-04 03:45:00",1.6,"P","America/Los_Angeles"
"9043","USGS","11022830","2024-12-04 04:00:00",1.6,"P","America/Los_Angeles"
"9044","USGS","11022830","2024-12-04 04:15:00",1.6,"P","America/Los_Angeles"
"9045","USGS","11022830","2024-12-04 04:30:00",1.6,"P","America/Los_Angeles"
"9046","USGS","11022830","2024-12-04 04:45:00",1.6,"P","America/Los_Angeles"
"9047","USGS","11022830","2024-12-04 05:00:00",1.6,"P","America/Los_Angeles"
"9048","USGS","11022830","2024-12-04 05:15:00",1.6,"P","America/Los_Angeles"
"9049","USGS","11022830","2024-12-04 05:30:00",1.61,"P","America/Los_Angeles"
"9050","USGS","11022830","2024-12-04 05:45:00",1.6,"P","America/Los_Angeles"
"9051","USGS","11022830","2024-12-04 06:00:00",1.6,"P","America/Los_Angeles"
"9052","USGS","11022830","2024-12-04 06:15:00",1.6,"P","America/Los_Angeles"
"9053","USGS","11022830","2024-12-04 06:30:00",1.6,"P","America/Los_Angeles"
"9054","USGS","11022830","2024-12-04 06:45:00",1.6,"P","America/Los_Angeles"
"9055","USGS","11022830","2024-12-04 07:00:00",1.59,"P","America/Los_Angeles"
"9056","USGS","11022830","2024-12-04 07:15:00",1.6,"P","America/Los_Angeles"
"9057","USGS","11022830","2024-12-04 07:30:00",1.6,"P","America/Los_Angeles"
"9058","USGS","11022830","2024-12-04 07:45:00",1.6,"P","America/Los_Angeles"
"9059","USGS","11022830","2024-12-04 08:00:00",1.6,"P","America/Los_Angeles"
"9060","USGS","11022830","2024-12-04 08:15:00",1.59,"P","America/Los_Angeles"
"9061","USGS","11022830","2024-12-04 08:30:00",1.6,"P","America/Los_Angeles"
"9062","USGS","11022830","2024-12-04 08:45:00",1.6,"P","America/Los_Angeles"
"9063","USGS","11022830","2024-12-04 09:00:00",1.6,"P","America/Los_Angeles"
"9064","USGS","11022830","2024-12-04 09:15:00",1.6,"P","America/Los_Angeles"
"9065","USGS","11022830","2024-12-04 09:30:00",1.6,"P","America/Los_Angeles"
"9066","USGS","11022830","2024-12-04 09:45:00",1.6,"P","America/Los_Angeles"
"9067","USGS","11022830","2024-12-04 10:00:00",1.6,"P","America/Los_Angeles"
"9068","USGS","11022830","2024-12-04 10:15:00",1.6,"P","America/Los_Angeles"
"9069","USGS","11022830","2024-12-04 10:30:00",1.6,"P","America/Los_Angeles"
"9070","USGS","11022830","2024-12-04 10:45:00",1.6,"P","America/Los_Angeles"
"9071","USGS","11022830","2024-12-04 11:00:00",1.59,"P","America/Los_Angeles"
"9072","USGS","11022830","2024-12-04 11:15:00",1.59,"P","America/Los_Angeles"
"9073","USGS","11022830","2024-12-04 11:30:00",1.59,"P","America/Los_Angeles"
"9074","USGS","11022830","2024-12-04 11:45:00",1.59,"P","America/Los_Angeles"
"9075","USGS","11022830","2024-12-04 12:00:00",1.59,"P","America/Los_Angeles"
"9076","USGS","11022830","2024-12-04 12:15:00",1.59,"P","America/Los_Angeles"
"9077","USGS","11022830","2024-12-04 12:30:00",1.59,"P","America/Los_Angeles"
"9078","USGS","11022830","2024-12-04 12:45:00",1.59,"P","America/Los_Angeles"
"9079","USGS","11022830","2024-12-04 13:00:00",1.59,"P","America/Los_Angeles"
"9080","USGS","11022830","2024-12-04 13:15:00",1.59,"P","America/Los_Angeles"
"9081","USGS","11022830","2024-12-04 13:30:00",1.59,"P","America/Los_Angeles"
"9082","USGS","11022830","2024-12-04 13:45:00",1.59,"P","America/Los_Angeles"
"9083","USGS","11022830","2024-12-04 14:00:00",1.59,"P","America/Los_Angeles"
"9084","USGS","11022830","2024-12-04 14:15:00",1.59,"P","America/Los_Angeles"
"9085","USGS","11022830","2024-12-04 14:30:00",1.59,"P","America/Los_Angeles"
"9086","USGS","11022830","2024-12-04 14:45:00",1.59,"P","America/Los_Angeles"
"9087","USGS","11022830","2024-12-04 15:00:00",1.59,"P","America/Los_Angeles"
"9088","USGS","11022830","2024-12-04 15:15:00",1.59,"P","America/Los_Angeles"
"9089","USGS","11022830","2024-12-04 15:30:00",1.59,"P","America/Los_Angeles"
"9090","USGS","11022830","2024-12-04 15:45:00",1.59,"P","America/Los_Angeles"
"9091","USGS","11022830","2024-12-04 16:00:00",1.59,"P","America/Los_Angeles"
"9092","USGS","11022830","2024-12-04 16:15:00",1.59,"P","America/Los_Angeles"
"9093","USGS","11022830","2024-12-04 16:30:00",1.59,"P","America/Los_Angeles"
"9094","USGS","11022830","2024-12-04 16:45:00",1.59,"P","America/Los_Angeles"
"9095","USGS","11022830","2024-12-04 17:00:00",1.59,"P","America/Los_Angeles"
"9096","USGS","11022830","2024-12-04 17:15:00",1.59,"P","America/Los_Angeles"
"9097","USGS","11022830","2024-12-04 17:30:00",1.59,"P","America/Los_Angeles"
"9098","USGS","11022830","2024-12-04 17:45:00",1.59,"P","America/Los_Angeles"
"9099","USGS","11022830","2024-12-04 18:00:00",1.59,"P","America/Los_Angeles"
"9100","USGS","11022830","2024-12-04 18:15:00",1.59,"P","America/Los_Angeles"
"9101","USGS","11022830","2024-12-04 18:30:00",1.59,"P","America/Los_Angeles"
"9102","USGS","11022830","2024-12-04 18:45:00",1.59,"P","America/Los_Angeles"
"9103","USGS","11022830","2024-12-04 19:00:00",1.59,"P","America/Los_Angeles"
"9104","USGS","11022830","2024-12-04 19:15:00",1.59,"P","America/Los_Angeles"
"9105","USGS","11022830","2024-12-04 19:30:00",1.59,"P","America/Los_Angeles"
"9106","USGS","11022830","2024-12-04 19:45:00",1.59,"P","America/Los_Angeles"
"9107","USGS","11022830","2024-12-04 20:00:00",1.59,"P","America/Los_Angeles"
"9108","USGS","11022830","2024-12-04 20:15:00",1.59,"P","America/Los_Angeles"
"9109","USGS","11022830","2024-12-04 20:30:00",1.59,"P","America/Los_Angeles"
"9110","USGS","11022830","2024-12-04 20:45:00",1.59,"P","America/Los_Angeles"
"9111","USGS","11022830","2024-12-04 21:00:00",1.59,"P","America/Los_Angeles"
"9112","USGS","11022830","2024-12-04 21:15:00",1.59,"P","America/Los_Angeles"
"9113","USGS","11022830","2024-12-04 21:30:00",1.59,"P","America/Los_Angeles"
"9114","USGS","11022830","2024-12-04 21:45:00",1.59,"P","America/Los_Angeles"
"9115","USGS","11022830","2024-12-04 22:00:00",1.59,"P","America/Los_Angeles"
"9116","USGS","11022830","2024-12-04 22:15:00",1.6,"P","America/Los_Angeles"
"9117","USGS","11022830","2024-12-04 22:30:00",1.59,"P","America/Los_Angeles"
"9118","USGS","11022830","2024-12-04 22:45:00",1.59,"P","America/Los_Angeles"
"9119","USGS","11022830","2024-12-04 23:00:00",1.6,"P","America/Los_Angeles"
"9120","USGS","11022830","2024-12-04 23:15:00",1.6,"P","America/Los_Angeles"
"9121","USGS","11022830","2024-12-04 23:30:00",1.6,"P","America/Los_Angeles"
"9122","USGS","11022830","2024-12-04 23:45:00",1.6,"P","America/Los_Angeles"
"9123","USGS","11022830","2024-12-05 00:00:00",1.6,"P","America/Los_Angeles"
"9124","USGS","11022830","2024-12-05 00:15:00",1.6,"P","America/Los_Angeles"
"9125","USGS","11022830","2024-12-05 00:30:00",1.6,"P","America/Los_Angeles"
"9126","USGS","11022830","2024-12-05 00:45:00",1.6,"P","America/Los_Angeles"
"9127","USGS","11022830","2024-12-05 01:00:00",1.6,"P","America/Los_Angeles"
"9128","USGS","11022830","2024-12-05 01:15:00",1.6,"P","America/Los_Angeles"
"9129","USGS","11022830","2024-12-05 01:30:00",1.6,"P","America/Los_Angeles"
"9130","USGS","11022830","2024-12-05 01:45:00",1.6,"P","America/Los_Angeles"
"9131","USGS","11022830","2024-12-05 02:00:00",1.6,"P","America/Los_Angeles"
"9132","USGS","11022830","2024-12-05 02:15:00",1.6,"P","America/Los_Angeles"
"9133","USGS","11022830","2024-12-05 02:30:00",1.6,"P","America/Los_Angeles"
"9134","USGS","11022830","2024-12-05 02:45:00",1.6,"P","America/Los_Angeles"
"9135","USGS","11022830","2024-12-05 03:00:00",1.6,"P","America/Los_Angeles"
"9136","USGS","11022830","2024-12-05 03:15:00",1.6,"P","America/Los_Angeles"
"9137","USGS","11022830","2024-12-05 03:30:00",1.6,"P","America/Los_Angeles"
"9138","USGS","11022830","2024-12-05 03:45:00",1.6,"P","America/Los_Angeles"
"9139","USGS","11022830","2024-12-05 04:00:00",1.6,"P","America/Los_Angeles"
"9140","USGS","11022830","2024-12-05 04:15:00",1.6,"P","America/Los_Angeles"
"9141","USGS","11022830","2024-12-05 04:30:00",1.6,"P","America/Los_Angeles"
"9142","USGS","11022830","2024-12-05 04:45:00",1.6,"P","America/Los_Angeles"
"9143","USGS","11022830","2024-12-05 05:00:00",1.61,"P","America/Los_Angeles"
"9144","USGS","11022830","2024-12-05 05:15:00",1.61,"P","America/Los_Angeles"
"9145","USGS","11022830","2024-12-05 05:30:00",1.6,"P","America/Los_Angeles"
"9146","USGS","11022830","2024-12-05 05:45:00",1.6,"P","America/Los_Angeles"
"9147","USGS","11022830","2024-12-05 06:00:00",1.6,"P","America/Los_Angeles"
"9148","USGS","11022830","2024-12-05 06:15:00",1.6,"P","America/Los_Angeles"
"9149","USGS","11022830","2024-12-05 06:30:00",1.6,"P","America/Los_Angeles"
"9150","USGS","11022830","2024-12-05 06:45:00",1.6,"P","America/Los_Angeles"
"9151","USGS","11022830","2024-12-05 07:00:00",1.6,"P","America/Los_Angeles"
"9152","USGS","11022830","2024-12-05 07:15:00",1.6,"P","America/Los_Angeles"
"9153","USGS","11022830","2024-12-05 07:30:00",1.61,"P","America/Los_Angeles"
"9154","USGS","11022830","2024-12-05 07:45:00",1.61,"P","America/Los_Angeles"
"9155","USGS","11022830","2024-12-05 08:00:00",1.6,"P","America/Los_Angeles"
"9156","USGS","11022830","2024-12-05 08:15:00",1.61,"P","America/Los_Angeles"
"9157","USGS","11022830","2024-12-05 08:30:00",1.61,"P","America/Los_Angeles"
"9158","USGS","11022830","2024-12-05 08:45:00",1.61,"P","America/Los_Angeles"
"9159","USGS","11022830","2024-12-05 09:00:00",1.61,"P","America/Los_Angeles"
